age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,augmentation_salaire_precedente_pct,heures_supplementaires,a_quitte_l_entreprise,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,a_suivi_formation,annee_experience_avant_entreprise,mobilite_interne,evolution_note,utilisation_pee
36,M,2013,Célibataire,Consulting,Consultant,2,4,3,1,2,3,3,3,11,0,0,7,3,Infra & Cloud,Occasionnel,1,3,1,11,1,0,0
49,F,13966,Marié(e),Consulting,Manager,2,15,11,3,3,2,3,3,19,1,0,6,1,Infra & Cloud,Occasionnel,2,12,1,15,1,1,1
36,F,4374,Marié(e),Consulting,Tech Lead,0,3,2,4,3,3,3,3,15,0,0,1,4,Transformation Digitale,Aucun,1,2,1,1,1,1,0
36,M,6842,Divorcé(e),Consulting,Manager,6,5,4,4,1,1,3,4,20,0,0,3,2,Infra & Cloud,Occasionnel,0,4,1,8,1,0,1
54,F,17426,Marié(e),Consulting,Senior Manager,3,10,8,2,3,3,3,4,25,0,0,22,5,Transformation Digitale,Occasionnel,4,7,1,26,1,1,1
43,M,17603,Marié(e),Consulting,Directeur Technique,1,14,10,3,3,1,3,4,24,0,0,15,2,Infra & Cloud,Occasionnel,6,11,1,0,1,2,1
35,M,4581,Célibataire,Commercial,Cadre Commercial,3,11,9,4,4,1,4,4,24,1,1,12,4,Autre,Frequent,6,7,1,2,1,1,0
38,M,4735,Marié(e),Consulting,Assistant de Direction,7,13,11,4,4,4,4,3,15,0,0,1,3,Infra & Cloud,Frequent,2,9,1,6,1,0,1
29,M,4187,Divorcé(e),Commercial,Cadre Commercial,1,10,0,1,2,2,2,3,13,1,0,5,3,Transformation Digitale,Occasionnel,0,9,1,0,1,1,1
33,M,5505,Divorcé(e),Commercial,Cadre Commercial,1,6,2,4,4,3,3,3,14,0,0,2,4,Transformation Digitale,Occasionnel,0,4,1,0,1,0,1
32,M,5470,Divorcé(e),Consulting,Assistant de Direction,0,9,5,4,2,3,2,3,13,0,0,2,3,Transformation Digitale,Occasionnel,1,6,1,1,1,0,1
31,F,5476,Marié(e),Commercial,Cadre Commercial,1,10,0,1,4,1,3,3,11,0,0,5,4,Infra & Cloud,Occasionnel,0,2,1,0,1,0,1
49,F,2587,Divorcé(e),Consulting,Consultant,4,2,2,4,1,2,2,3,16,1,0,16,3,Transformation Digitale,Occasionnel,2,2,1,15,0,0,1
38,F,2440,Célibataire,Consulting,Consultant,1,4,3,4,2,2,3,4,22,0,0,2,3,Transformation Digitale,Frequent,3,3,1,0,1,2,0
47,F,15972,Divorcé(e),Commercial,Senior Manager,6,3,2,2,2,3,3,3,14,0,0,2,4,Infra & Cloud,Occasionnel,1,2,1,26,1,-1,1
49,M,15379,Célibataire,Consulting,Senior Manager,4,8,7,3,3,1,3,3,14,0,0,1,3,Infra & Cloud,Occasionnel,0,0,1,15,1,0,0
41,M,7082,Célibataire,Commercial,Cadre Commercial,3,2,0,4,3,4,3,3,16,1,0,23,2,Infra & Cloud,Occasionnel,0,2,1,19,1,0,0
20,M,2728,Célibataire,Commercial,Représentant Commercial,1,2,2,4,1,1,3,3,11,0,0,9,1,Infra & Cloud,Occasionnel,0,2,1,0,0,0,0
33,F,5368,Divorcé(e),Commercial,Cadre Commercial,1,6,5,3,4,3,3,4,25,1,0,16,3,Infra & Cloud,Aucun,1,2,1,1,1,1,1
36,M,5347,Marié(e),Consulting,Manager,6,3,2,1,3,2,2,3,14,0,0,26,4,Infra & Cloud,Occasionnel,0,2,1,7,1,0,1
44,F,3195,Divorcé(e),Ressources Humaines,Ressources Humaines,4,2,2,3,4,1,3,3,18,1,0,1,3,Infra & Cloud,Occasionnel,2,2,1,6,0,0,1
23,M,3989,Célibataire,Consulting,Consultant,1,5,4,4,3,1,3,3,11,1,1,8,1,Transformation Digitale,Occasionnel,1,2,1,0,1,1,0
38,F,3306,Marié(e),Consulting,Consultant,7,0,0,4,3,4,2,3,19,0,0,4,2,Transformation Digitale,Occasionnel,0,0,1,7,0,0,1
53,M,7005,Marié(e),Consulting,Manager,3,4,3,2,4,3,3,3,15,0,0,24,4,Transformation Digitale,Occasionnel,1,2,1,7,1,-1,0
48,F,2655,Marié(e),Commercial,Représentant Commercial,2,9,7,4,3,3,3,3,11,1,1,7,2,Transformation Digitale,Frequent,7,7,1,10,1,0,1
32,M,1393,Célibataire,Consulting,Consultant,1,1,0,4,2,1,3,3,12,0,1,2,4,Infra & Cloud,Occasionnel,0,0,1,0,1,0,0
26,M,2570,Célibataire,Consulting,Consultant,1,7,7,4,4,3,3,4,20,0,0,7,3,Transformation Digitale,Aucun,5,7,1,0,0,1,0
55,M,3537,Divorcé(e),Consulting,Assistant de Direction,5,4,2,1,2,4,3,3,12,0,0,22,3,Entrepreunariat,Occasionnel,1,2,1,4,1,1,1
34,M,3986,Marié(e),Consulting,Consultant,1,15,10,2,4,3,4,3,14,0,0,5,2,Transformation Digitale,Occasionnel,4,13,1,0,1,1,1
60,M,10883,Divorcé(e),Consulting,Manager,3,1,0,3,4,3,4,4,20,0,0,1,4,Transformation Digitale,Occasionnel,0,0,1,18,1,3,1
33,M,2028,Marié(e),Consulting,Consultant,1,14,11,2,2,4,3,3,18,0,0,21,3,Transformation Digitale,Occasionnel,2,13,1,0,1,-1,1
37,M,9525,Divorcé(e),Commercial,Cadre Commercial,1,6,3,3,4,3,2,3,14,0,0,1,4,Transformation Digitale,Frequent,1,3,1,0,1,2,1
34,F,2929,Marié(e),Consulting,Assistant de Direction,1,10,9,2,4,2,3,3,12,0,0,19,3,Infra & Cloud,Occasionnel,8,7,1,0,1,1,0
23,M,2275,Divorcé(e),Commercial,Représentant Commercial,1,3,2,3,4,2,3,4,21,1,1,7,3,Infra & Cloud,Occasionnel,0,2,1,0,1,1,1
44,F,7879,Marié(e),Consulting,Manager,1,8,7,3,4,2,3,3,19,1,0,2,3,Infra & Cloud,Occasionnel,6,7,1,1,1,-1,1
35,M,4930,Célibataire,Consulting,Assistant de Direction,0,5,4,1,4,3,4,3,14,1,0,2,4,Transformation Digitale,Frequent,1,4,1,1,1,1,0
43,M,7847,Marié(e),Commercial,Cadre Commercial,1,10,9,4,4,1,3,3,17,1,0,2,3,Transformation Digitale,Occasionnel,8,8,1,0,1,0,1
24,M,4401,Marié(e),Consulting,Assistant de Direction,1,5,3,3,3,4,3,3,16,0,0,9,3,Transformation Digitale,Occasionnel,0,4,1,0,1,-1,1
41,M,9241,Célibataire,Commercial,Cadre Commercial,1,10,8,4,3,2,3,3,12,0,0,6,3,Marketing,Occasionnel,8,7,1,0,1,0,0
29,F,2974,Marié(e),Consulting,Consultant,9,5,3,4,3,3,3,3,17,0,0,9,4,Transformation Digitale,Occasionnel,1,2,1,4,1,0,1
36,F,4502,Célibataire,Commercial,Représentant Commercial,3,13,7,3,4,3,2,3,15,0,0,2,4,Infra & Cloud,Occasionnel,6,7,1,4,1,0,0
45,M,10748,Marié(e),Consulting,Manager,3,23,15,3,3,4,2,4,23,0,0,1,1,Infra & Cloud,Aucun,14,4,1,2,1,2,1
24,M,1555,Marié(e),Ressources Humaines,Ressources Humaines,1,1,0,4,3,3,3,3,11,0,1,22,1,Ressources Humaines,Occasionnel,0,0,1,0,1,2,1
47,M,12936,Marié(e),Commercial,Cadre Commercial,7,23,5,3,3,3,1,3,11,0,1,9,3,Infra & Cloud,Frequent,14,10,1,2,1,2,0
26,M,2305,Marié(e),Consulting,Consultant,1,3,2,4,3,3,4,3,15,0,0,17,4,Transformation Digitale,Occasionnel,0,2,1,0,1,2,1
45,F,16704,Célibataire,Consulting,Directeur Technique,1,21,6,4,2,3,3,3,11,0,0,28,2,Entrepreunariat,Occasionnel,8,6,1,0,1,1,0
32,M,3433,Marié(e),Consulting,Assistant de Direction,6,5,2,1,3,1,2,3,13,0,0,10,3,Infra & Cloud,Frequent,1,3,1,5,1,0,1
31,M,3477,Marié(e),Consulting,Consultant,1,5,2,2,3,4,4,3,14,0,0,2,4,Infra & Cloud,Occasionnel,0,3,1,1,1,0,1
41,M,6430,Marié(e),Ressources Humaines,Ressources Humaines,6,3,2,3,2,2,3,3,19,0,0,4,3,Ressources Humaines,Aucun,1,2,1,7,1,2,1
40,F,6516,Marié(e),Consulting,Tech Lead,2,1,0,2,1,2,3,3,16,1,0,8,2,Infra & Cloud,Occasionnel,0,0,1,17,1,0,1
24,M,3907,Divorcé(e),Consulting,Consultant,1,6,2,2,1,2,4,3,13,0,0,29,1,Transformation Digitale,Occasionnel,1,2,1,0,1,0,1
46,M,5562,Célibataire,Consulting,Manager,6,10,7,3,2,4,3,3,14,0,0,13,4,Infra & Cloud,Occasionnel,0,9,1,9,1,0,0
35,M,6883,Marié(e),Consulting,Tech Lead,2,7,7,4,3,2,3,3,16,0,0,27,4,Infra & Cloud,Occasionnel,0,7,1,10,0,0,1
30,M,2862,Marié(e),Consulting,Assistant de Direction,1,10,0,2,4,2,2,3,12,0,0,16,1,Infra & Cloud,Occasionnel,0,8,1,0,1,0,1
47,M,4978,Marié(e),Commercial,Cadre Commercial,7,1,0,3,2,4,1,3,11,0,0,2,4,Marketing,Aucun,0,0,1,3,1,0,1
46,M,10368,Divorcé(e),Commercial,Cadre Commercial,4,10,6,3,4,2,2,3,12,1,0,2,3,Infra & Cloud,Occasionnel,0,3,1,3,1,0,1
36,M,6134,Divorcé(e),Commercial,Cadre Commercial,5,2,2,2,1,2,3,3,13,1,1,13,5,Marketing,Occasionnel,2,2,1,14,0,1,1
32,M,6735,Célibataire,Commercial,Cadre Commercial,6,0,0,1,2,2,3,3,15,0,1,1,2,Infra & Cloud,Occasionnel,0,0,1,10,0,2,0
23,F,3295,Célibataire,Consulting,Consultant,1,3,2,3,2,3,1,3,13,0,0,4,1,Transformation Digitale,Occasionnel,1,2,1,0,1,0,0
31,F,5238,Célibataire,Consulting,Tech Lead,2,5,4,4,4,4,2,4,20,0,0,24,1,Entrepreunariat,Frequent,1,4,1,4,1,1,0
39,M,6472,Marié(e),Consulting,Consultant,1,9,8,4,4,4,3,3,15,1,0,1,3,Infra & Cloud,Aucun,5,8,1,0,1,0,1
32,M,9610,Marié(e),Commercial,Cadre Commercial,3,4,3,4,3,3,1,3,13,0,0,19,3,Infra & Cloud,Occasionnel,0,2,1,6,1,2,1
40,M,19833,Célibataire,Commercial,Senior Manager,1,21,8,2,2,2,2,3,14,0,0,7,4,Transformation Digitale,Occasionnel,12,8,1,0,1,0,0
45,F,9756,Marié(e),Ressources Humaines,Ressources Humaines,4,5,0,3,3,3,4,4,21,0,0,4,3,Infra & Cloud,Occasionnel,0,3,1,4,1,3,1
30,F,4968,Célibataire,Consulting,Assistant de Direction,0,9,7,4,1,4,3,3,16,0,0,2,4,Entrepreunariat,Frequent,0,7,1,1,1,1,0
24,M,2145,Marié(e),Ressources Humaines,Ressources Humaines,0,2,2,1,4,4,3,3,14,0,0,10,3,Transformation Digitale,Frequent,2,1,1,1,0,0,1
30,F,2180,Divorcé(e),Ressources Humaines,Ressources Humaines,6,4,2,3,4,3,2,3,11,0,1,8,3,Ressources Humaines,Frequent,1,2,0,2,1,1,1
31,M,8346,Marié(e),Commercial,Cadre Commercial,1,5,2,1,3,3,3,3,19,0,0,5,3,Entrepreunariat,Occasionnel,0,2,1,1,1,0,1
27,F,3445,Célibataire,Consulting,Assistant de Direction,1,6,2,3,4,3,2,3,11,0,0,8,3,Transformation Digitale,Occasionnel,1,4,1,0,1,0,0
29,F,2760,Célibataire,Commercial,Représentant Commercial,1,2,2,2,2,3,3,3,13,0,1,9,3,Marketing,Occasionnel,2,2,1,0,0,2,0
29,M,6294,Célibataire,Consulting,Manager,8,3,2,4,3,4,4,3,12,1,0,1,3,Infra & Cloud,Frequent,0,2,1,7,1,-1,0
30,M,7140,Divorcé(e),Commercial,Cadre Commercial,2,7,7,3,1,1,3,3,11,0,0,15,2,Marketing,Occasionnel,1,7,1,5,0,1,1
34,M,2932,Marié(e),Consulting,Assistant de Direction,0,5,0,4,4,1,3,3,14,1,0,2,4,Transformation Digitale,Occasionnel,1,2,1,1,1,-1,1
33,F,5147,Célibataire,Commercial,Cadre Commercial,8,11,7,4,2,4,2,3,15,0,0,2,3,Marketing,Aucun,1,7,1,2,1,0,0
49,F,4507,Célibataire,Commercial,Cadre Commercial,3,5,1,4,4,3,4,3,12,0,0,11,4,Marketing,Occasionnel,0,4,1,3,1,0,0
33,F,8564,Célibataire,Commercial,Cadre Commercial,2,0,0,1,1,3,2,4,20,1,1,16,3,Infra & Cloud,Occasionnel,0,0,1,11,0,1,0
38,F,2468,Marié(e),Consulting,Consultant,4,6,1,3,2,2,2,3,14,0,0,2,2,Transformation Digitale,Frequent,0,5,1,3,1,1,1
31,M,8161,Marié(e),Commercial,Cadre Commercial,2,1,0,1,3,1,3,3,13,0,1,16,4,Marketing,Occasionnel,0,0,1,9,1,0,1
29,F,2109,Divorcé(e),Consulting,Assistant de Direction,1,1,0,4,1,3,3,3,13,0,0,4,3,Entrepreunariat,Occasionnel,0,0,1,0,1,1,1
30,M,5294,Marié(e),Consulting,Manager,3,7,0,3,3,3,3,3,16,0,0,16,3,Infra & Cloud,Occasionnel,1,7,1,3,1,-1,1
32,M,2718,Célibataire,Consulting,Assistant de Direction,2,7,7,2,2,2,3,3,14,0,0,5,4,Entrepreunariat,Aucun,0,7,1,5,0,0,0
38,M,5811,Marié(e),Consulting,Manager,3,1,0,2,4,3,3,3,16,1,0,18,3,Transformation Digitale,Occasionnel,1,0,1,14,1,2,1
43,M,2437,Marié(e),Consulting,Assistant de Direction,9,1,0,3,3,4,3,3,16,1,1,17,3,Entrepreunariat,Frequent,0,0,1,5,1,1,1
42,M,2766,Divorcé(e),Consulting,Consultant,8,5,3,2,2,2,2,4,22,0,0,12,3,Transformation Digitale,Occasionnel,0,4,1,2,1,1,1
55,M,19038,Marié(e),Consulting,Directeur Technique,8,1,0,3,1,2,3,3,12,0,0,2,3,Transformation Digitale,Occasionnel,0,0,1,33,1,1,1
33,M,3055,Divorcé(e),Consulting,Assistant de Direction,5,9,8,4,2,4,2,3,15,0,0,4,3,Entrepreunariat,Aucun,1,7,1,2,1,0,1
41,M,2289,Divorcé(e),Consulting,Consultant,1,5,3,3,1,2,3,4,20,0,0,9,4,Infra & Cloud,Occasionnel,0,4,1,0,1,1,1
34,M,4001,Divorcé(e),Commercial,Cadre Commercial,1,15,14,4,3,3,3,3,14,1,0,10,3,Infra & Cloud,Aucun,0,7,1,0,1,0,1
53,F,12965,Marié(e),Consulting,Tech Lead,4,3,2,1,3,4,2,4,20,1,0,1,4,Transformation Digitale,Aucun,0,2,1,24,1,2,1
43,M,3539,Célibataire,Ressources Humaines,Ressources Humaines,0,9,7,2,4,2,3,3,13,0,0,2,3,Infra & Cloud,Occasionnel,1,8,1,1,1,0,0
34,F,6029,Célibataire,Commercial,Cadre Commercial,5,2,2,4,4,1,3,3,12,0,0,3,2,Infra & Cloud,Occasionnel,2,2,1,4,0,2,0
21,M,2679,Célibataire,Commercial,Représentant Commercial,1,1,0,2,2,2,3,3,13,0,1,7,1,Marketing,Occasionnel,1,0,1,0,1,0,0
38,F,3702,Marié(e),Consulting,Consultant,1,5,4,4,3,2,3,3,11,0,0,6,2,Autre,Occasionnel,0,4,1,0,1,1,1
22,F,2398,Marié(e),Consulting,Consultant,1,1,0,3,1,3,3,3,17,1,1,8,1,Transformation Digitale,Occasionnel,0,0,1,0,1,0,0
31,F,5468,Marié(e),Commercial,Cadre Commercial,1,12,7,1,4,1,3,3,14,0,0,29,4,Marketing,Occasionnel,5,7,1,1,1,1,1
51,F,13116,Marié(e),Consulting,Senior Manager,2,2,2,1,3,4,3,3,11,0,0,3,3,Entrepreunariat,Occasionnel,2,2,1,13,0,0,0
37,M,4189,Marié(e),Commercial,Cadre Commercial,1,5,2,2,2,1,3,3,14,0,0,9,2,Marketing,Occasionnel,0,3,1,0,1,1,1
46,M,19328,Divorcé(e),Consulting,Directeur Technique,7,2,1,3,4,3,3,3,17,1,0,2,4,Transformation Digitale,Occasionnel,2,2,1,22,1,0,1
36,M,8321,Marié(e),Consulting,Manager,7,12,8,4,1,4,3,3,13,1,0,10,3,Infra & Cloud,Occasionnel,5,7,1,3,1,0,1
44,M,2342,Divorcé(e),Consulting,Assistant de Direction,1,5,3,3,2,3,2,3,12,1,1,1,2,Transformation Digitale,Frequent,2,3,1,1,1,0,1
37,M,4071,Divorcé(e),Ressources Humaines,Ressources Humaines,2,10,0,3,2,3,2,3,13,0,0,8,2,Autre,Occasionnel,4,7,1,9,1,0,0
35,M,5813,Célibataire,Commercial,Cadre Commercial,1,10,7,3,4,4,3,3,18,1,1,27,3,Infra & Cloud,Occasionnel,7,7,1,0,1,0,0
33,M,3143,Marié(e),Consulting,Assistant de Direction,6,10,8,4,1,2,3,3,19,0,0,8,4,Infra & Cloud,Occasionnel,7,6,1,4,1,-1,1
28,M,2044,Marié(e),Consulting,Assistant de Direction,1,5,3,3,4,3,4,3,11,0,0,1,3,Infra & Cloud,Occasionnel,0,3,1,0,1,0,1
39,M,13464,Célibataire,Consulting,Directeur Technique,7,4,3,3,3,3,3,4,21,0,0,10,1,Transformation Digitale,Occasionnel,2,2,1,5,1,1,0
46,M,7991,Célibataire,Commercial,Cadre Commercial,8,2,2,2,2,3,3,3,15,0,0,26,2,Infra & Cloud,Aucun,2,2,1,4,0,1,0
40,F,3377,Marié(e),Consulting,Consultant,4,4,3,3,1,4,2,3,17,0,0,2,2,Infra & Cloud,Occasionnel,0,2,1,3,1,0,1
42,M,5538,Marié(e),Consulting,Manager,5,0,0,2,1,3,2,3,18,0,0,13,3,Transformation Digitale,Occasionnel,0,0,1,10,0,-1,1
35,M,5762,Divorcé(e),Consulting,Tech Lead,2,7,7,2,4,3,3,3,14,0,0,2,2,Transformation Digitale,Aucun,1,7,1,8,0,0,1
38,M,2592,Divorcé(e),Ressources Humaines,Ressources Humaines,5,11,10,1,2,4,3,3,13,0,0,2,3,Ressources Humaines,Aucun,3,8,1,2,1,0,1
34,M,5346,Marié(e),Consulting,Consultant,4,7,1,4,1,3,2,3,17,0,1,9,4,Infra & Cloud,Frequent,0,7,1,4,1,0,1
37,M,4213,Célibataire,Consulting,Tech Lead,1,10,3,4,1,2,1,3,15,0,1,10,4,Transformation Digitale,Occasionnel,0,8,1,0,1,0,0
39,M,4127,Divorcé(e),Commercial,Cadre Commercial,2,2,1,3,4,4,3,3,18,0,0,20,3,Infra & Cloud,Frequent,2,2,1,5,1,0,1
43,M,2438,Célibataire,Consulting,Assistant de Direction,4,3,2,1,3,3,2,3,13,0,0,9,3,Infra & Cloud,Aucun,1,2,1,4,1,0,0
41,M,6870,Célibataire,Consulting,Manager,3,3,2,2,2,1,1,3,12,0,0,5,3,Infra & Cloud,Occasionnel,1,2,1,8,1,-1,0
41,F,10447,Divorcé(e),Commercial,Cadre Commercial,0,22,14,3,3,4,4,3,13,1,0,4,1,Marketing,Occasionnel,13,5,1,1,1,0,1
30,F,9667,Célibataire,Consulting,Tech Lead,9,7,7,1,3,2,3,3,14,0,0,10,3,Transformation Digitale,Occasionnel,0,2,1,2,0,0,0
26,F,2148,Marié(e),Ressources Humaines,Ressources Humaines,0,5,1,4,2,3,3,3,11,1,1,20,2,Transformation Digitale,Occasionnel,1,4,1,1,1,0,0
46,F,8926,Marié(e),Consulting,Manager,4,9,7,4,2,4,4,4,22,0,1,21,2,Transformation Digitale,Occasionnel,3,7,1,4,1,1,1
40,F,6513,Divorcé(e),Consulting,Manager,4,5,3,3,4,4,3,3,17,0,0,1,3,Infra & Cloud,Occasionnel,0,3,1,7,1,0,1
34,M,6799,Marié(e),Commercial,Cadre Commercial,1,10,8,2,3,3,3,4,21,0,0,8,2,Entrepreunariat,Occasionnel,4,8,1,0,1,0,1
58,M,16291,Divorcé(e),Commercial,Senior Manager,4,16,9,2,2,4,2,4,22,0,0,2,3,Transformation Digitale,Aucun,14,14,0,21,1,1,1
35,M,2705,Marié(e),Consulting,Consultant,0,5,4,2,3,2,4,3,16,0,0,23,4,Transformation Digitale,Occasionnel,0,3,1,1,1,2,1
47,F,10333,Divorcé(e),Consulting,Tech Lead,8,22,11,3,2,3,3,3,12,1,0,4,3,Infra & Cloud,Occasionnel,14,10,1,6,1,1,1
40,F,4448,Divorcé(e),Consulting,Manager,2,7,4,2,1,2,3,3,12,0,0,12,3,Infra & Cloud,Occasionnel,7,7,1,8,1,0,1
54,F,6854,Marié(e),Consulting,Assistant de Direction,4,7,1,4,4,2,2,3,15,0,0,7,4,Transformation Digitale,Occasionnel,1,7,1,7,1,0,1
31,F,9637,Marié(e),Commercial,Cadre Commercial,2,3,2,1,1,4,3,3,14,0,0,7,4,Marketing,Frequent,2,2,1,6,1,0,1
28,F,3591,Marié(e),Consulting,Assistant de Direction,1,3,2,3,1,3,3,4,25,0,0,1,3,Transformation Digitale,Occasionnel,1,2,1,0,1,1,1
38,F,5405,Marié(e),Commercial,Représentant Commercial,2,4,2,2,4,1,2,4,20,1,0,2,4,Marketing,Occasionnel,0,3,1,16,1,3,1
26,M,4684,Célibataire,Commercial,Cadre Commercial,1,5,3,3,4,1,3,3,13,0,0,10,3,Transformation Digitale,Occasionnel,1,2,1,0,1,0,0
58,M,15787,Marié(e),Consulting,Directeur Technique,2,2,2,1,3,2,3,3,14,1,0,15,4,Infra & Cloud,Frequent,2,2,1,21,0,0,0
18,F,1514,Célibataire,Consulting,Assistant de Direction,1,0,0,2,3,3,1,3,16,0,0,14,3,Transformation Digitale,Aucun,0,0,1,0,0,0,0
31,M,2956,Marié(e),Ressources Humaines,Ressources Humaines,0,1,0,4,1,3,3,3,17,0,1,18,5,Ressources Humaines,Occasionnel,0,0,1,1,1,-1,0
29,M,2335,Divorcé(e),Ressources Humaines,Ressources Humaines,4,2,2,1,1,4,3,3,15,1,1,13,3,Ressources Humaines,Occasionnel,2,0,1,2,0,1,1
45,F,5154,Marié(e),Commercial,Cadre Commercial,4,8,7,3,3,2,4,4,22,0,0,2,4,Infra & Cloud,Aucun,5,7,1,2,1,1,1
36,F,6962,Marié(e),Consulting,Assistant de Direction,4,1,0,4,2,4,3,4,22,1,0,2,4,Autre,Occasionnel,0,0,1,14,1,1,1
43,M,5675,Marié(e),Commercial,Cadre Commercial,1,7,7,1,4,3,3,4,20,0,0,2,4,Infra & Cloud,Frequent,7,7,1,0,0,1,1
27,F,2379,Célibataire,Consulting,Consultant,0,5,4,4,4,3,2,3,14,1,0,5,2,Infra & Cloud,Frequent,0,2,1,1,1,0,0
29,M,3812,Marié(e),Consulting,Consultant,1,11,8,4,4,2,4,3,13,0,0,20,1,Transformation Digitale,Frequent,3,10,1,0,1,0,0
32,M,4648,Célibataire,Commercial,Cadre Commercial,8,0,0,4,4,3,4,3,13,0,0,10,4,Marketing,Frequent,0,0,1,4,0,0,0
42,M,2936,Marié(e),Consulting,Assistant de Direction,3,6,3,3,3,2,2,4,22,0,0,10,4,Entrepreunariat,Aucun,3,3,1,4,1,1,1
47,F,2105,Célibataire,Consulting,Consultant,4,2,2,2,3,3,3,3,12,0,0,9,4,Infra & Cloud,Occasionnel,2,0,1,5,0,0,0
46,M,8578,Divorcé(e),Consulting,Tech Lead,3,9,8,4,4,3,2,3,14,0,0,2,2,Infra & Cloud,Occasionnel,4,7,1,3,1,0,1
28,M,2706,Divorcé(e),Ressources Humaines,Ressources Humaines,1,3,2,3,4,2,3,3,15,0,0,1,2,Infra & Cloud,Aucun,2,2,1,0,1,0,1
29,M,6384,Divorcé(e),Consulting,Manager,8,7,0,4,3,4,3,3,17,0,0,29,1,Infra & Cloud,Occasionnel,1,6,1,4,1,2,1
42,M,3968,Célibataire,Consulting,Consultant,4,0,0,4,3,4,3,3,13,0,0,8,3,Infra & Cloud,Occasionnel,0,0,1,8,0,0,0
32,M,9907,Célibataire,Commercial,Cadre Commercial,7,2,2,3,2,3,2,3,12,1,1,2,4,Marketing,Occasionnel,2,2,1,5,0,1,0
46,F,13225,Divorcé(e),Commercial,Cadre Commercial,2,19,17,1,1,4,3,3,12,0,0,3,3,Entrepreunariat,Occasionnel,2,8,1,6,1,-1,1
27,F,3540,Marié(e),Commercial,Représentant Commercial,1,9,8,2,3,4,3,4,21,0,0,23,1,Transformation Digitale,Occasionnel,5,8,1,0,1,2,1
29,M,2804,Marié(e),Ressources Humaines,Ressources Humaines,1,1,0,4,2,4,3,3,11,0,0,6,1,Transformation Digitale,Occasionnel,0,0,1,0,1,1,0
43,F,19392,Marié(e),Consulting,Senior Manager,7,16,12,1,3,4,3,3,13,0,0,6,3,Transformation Digitale,Occasionnel,6,14,1,5,1,1,0
48,M,19665,Marié(e),Consulting,Directeur Technique,4,22,10,4,2,4,3,3,12,0,0,10,3,Infra & Cloud,Occasionnel,12,9,1,7,1,1,0
29,M,2439,Célibataire,Consulting,Assistant de Direction,1,1,0,4,4,2,2,4,24,1,1,24,2,Infra & Cloud,Frequent,1,0,1,0,1,2,0
46,F,7314,Marié(e),Commercial,Cadre Commercial,5,8,7,3,2,3,3,4,21,0,1,10,3,Infra & Cloud,Occasionnel,0,7,1,6,1,1,1
27,F,4774,Marié(e),Consulting,Assistant de Direction,0,7,6,4,1,4,2,3,19,0,0,15,3,Infra & Cloud,Frequent,7,3,1,1,1,1,1
39,M,3902,Divorcé(e),Consulting,Assistant de Direction,8,2,2,4,4,2,3,3,14,0,0,19,4,Autre,Occasionnel,2,2,1,5,0,0,1
55,M,2662,Marié(e),Consulting,Assistant de Direction,8,5,2,2,4,2,4,4,20,0,0,2,4,Entrepreunariat,Occasionnel,0,4,1,14,1,2,1
28,F,2856,Marié(e),Commercial,Représentant Commercial,1,1,0,2,2,4,3,3,19,0,0,3,3,Transformation Digitale,Occasionnel,0,0,1,0,1,0,1
30,M,1081,Célibataire,Commercial,Représentant Commercial,1,1,0,2,4,3,2,3,13,0,1,9,3,Transformation Digitale,Occasionnel,0,0,1,0,1,0,0
22,M,2472,Célibataire,Consulting,Assistant de Direction,1,1,0,4,2,1,3,4,23,1,1,7,1,Infra & Cloud,Occasionnel,0,0,1,0,1,1,0
36,F,5673,Marié(e),Commercial,Cadre Commercial,1,10,9,2,3,1,3,3,13,1,0,10,4,Entrepreunariat,Occasionnel,1,7,1,0,1,1,1
31,M,4197,Divorcé(e),Consulting,Consultant,1,10,8,2,3,1,3,3,11,0,0,20,3,Infra & Cloud,Occasionnel,0,2,1,0,1,0,1
34,M,9713,Marié(e),Commercial,Cadre Commercial,2,5,3,3,4,4,3,3,13,1,0,4,3,Infra & Cloud,Occasionnel,1,0,1,4,1,0,1
29,M,2062,Célibataire,Consulting,Consultant,3,3,2,4,1,2,3,3,14,0,0,7,3,Infra & Cloud,Occasionnel,1,2,1,8,1,0,0
37,M,4284,Marié(e),Consulting,Assistant de Direction,5,5,3,4,1,3,3,4,22,1,0,7,4,Transformation Digitale,Occasionnel,0,4,1,11,1,1,1
35,F,4788,Marié(e),Consulting,Tech Lead,0,3,2,4,2,4,3,3,11,1,0,16,2,Autre,Occasionnel,0,2,1,1,1,1,0
45,F,5906,Marié(e),Consulting,Tech Lead,0,9,8,2,4,4,2,3,13,0,0,25,2,Infra & Cloud,Occasionnel,3,8,1,1,1,1,1
36,M,3886,Célibataire,Ressources Humaines,Ressources Humaines,1,10,1,2,4,4,2,4,21,0,0,2,1,Ressources Humaines,Frequent,0,8,1,0,1,2,0
